run_id,comparison_signature,phase,supplier,unit,horizon,segment,model,n,wape_pct,bias_pct,underforecast_pct,mae
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,tweedie_no_week_lags,547,46.584,1.467,22.558,18.05858022049679
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,lgbm_selected,547,46.584,1.467,22.558,18.05858022049679
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,tweedie_full,370,97.488,-8.531,53.009,2.624264219874731
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,tweedie_no_sku,370,144.388,47.731,48.329,3.8867751949424374
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,tweedie_no_calendar,370,98.046,-10.822,54.434,2.639304654276574
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,tweedie_no_week_lags,370,96.683,-7.722,52.202,2.6025906496190063
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,lgbm_selected,370,96.683,-7.722,52.202,2.6025906496190063
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,tweedie_full,177,43.769,0.256,21.757,49.973776563728336
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,tweedie_no_sku,177,48.875,-2.466,25.671,55.80326446453889
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,tweedie_no_calendar,177,44.207,0.514,21.847,50.473625135176476
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,tweedie_no_week_lags,177,44.114,1.919,21.097,50.36771096187983
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,lgbm_selected,177,44.114,1.919,21.097,50.36771096187983
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,all,tweedie_full,8789,61.458,-4.476,32.967,12.890942106933979
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,all,tweedie_no_sku,8789,64.139,0.922,31.608,13.453157744501524
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,all,tweedie_no_calendar,8789,60.638,5.62,27.509,12.718868732769183
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,all,tweedie_no_week_lags,8789,61.245,-3.604,32.425,12.846226432846002
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,all,lgbm_selected,8789,60.638,5.62,27.509,12.718868732769183
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,intermittent,tweedie_full,5658,129.211,-41.042,85.127,1.9799530408733885
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,intermittent,tweedie_no_sku,5658,149.507,-12.581,81.044,2.2909645599272737
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,intermittent,tweedie_no_calendar,5658,137.207,-26.792,81.999,2.10248370231721
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,intermittent,tweedie_no_week_lags,5658,129.741,-40.476,85.109,1.9880767388151566
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,intermittent,lgbm_selected,5658,137.207,-26.792,81.999,2.10248370231721
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,regular,tweedie_full,3131,58.115,-2.672,30.393,32.60808555496044
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,regular,tweedie_no_sku,3131,59.926,1.588,29.169,33.62424974013279
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,regular,tweedie_no_calendar,3131,56.859,7.219,24.82,31.903636060235858
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,regular,tweedie_no_week_lags,3131,57.865,-1.784,29.825,32.46788435965114
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,regular,lgbm_selected,3131,56.859,7.219,24.82,31.903636060235858
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,tweedie_full,14288,71.399,0.902,35.248,9.291819331207336
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,tweedie_no_sku,14288,73.758,1.867,35.945,9.59870256749084
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,tweedie_no_calendar,14288,72.254,10.401,30.927,9.403044264682904
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,tweedie_no_week_lags,14288,71.348,0.324,35.512,9.285185232904508
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,lgbm_selected,14288,72.254,10.401,30.927,9.403044264682904
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,tweedie_full,10571,146.654,-17.21,81.932,1.3341852203283702
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,tweedie_no_sku,10571,166.996,9.09,78.953,1.519250190493649
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,tweedie_no_calendar,10571,158.047,-0.4,79.224,1.4378369446439336
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,tweedie_no_week_lags,10571,147.097,-16.34,81.719,1.3382220313296158
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,lgbm_selected,10571,158.047,-0.4,79.224,1.4378369446439336
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,tweedie_full,3717,67.295,1.89,32.702,31.923013892978084
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,tweedie_no_sku,3717,68.672,1.473,33.599,32.57634342765682
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,tweedie_no_calendar,3717,67.575,10.99,28.292,32.05577673176182
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,tweedie_no_week_lags,3717,67.217,1.233,32.992,31.886032153498785
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,lgbm_selected,3717,67.575,10.99,28.292,32.05577673176182
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,tweedie_full,8789,36.06,-3.503,19.782,32.78099662796439
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,tweedie_no_sku,8789,40.458,2.946,18.756,36.778653936641106
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,tweedie_no_calendar,8789,35.834,-2.978,19.406,32.575740763262345
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,tweedie_no_week_lags,8789,36.247,-2.329,19.288,32.950952758403105
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,lgbm_selected,8789,35.834,-2.978,19.406,32.575740763262345
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,tweedie_full,5658,103.45,-28.373,65.912,7.170954238952789
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,tweedie_no_sku,5658,120.055,4.347,57.854,8.32195774353095
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,tweedie_no_calendar,5658,103.957,-27.195,65.576,7.206088901677039
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,tweedie_no_week_lags,5658,104.006,-27.051,65.529,7.209488464183343
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,lgbm_selected,5658,103.957,-27.195,65.576,7.206088901677039
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,tweedie_full,3131,32.581,-2.219,17.4,79.06065802592946
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,tweedie_no_sku,3131,36.349,2.874,16.737,88.20247605756717
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,tweedie_no_calendar,3131,32.318,-1.728,17.023,78.42099475012009
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,tweedie_no_week_lags,3131,32.749,-1.053,16.901,79.46810541784009
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,lgbm_selected,3131,32.318,-1.728,17.023,78.42099475012009
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,tweedie_full,14288,40.152,-2.107,21.129,24.679741137347904
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,tweedie_no_sku,14288,43.858,-1.099,22.478,26.95733579187065
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,tweedie_no_calendar,14288,41.226,-5.576,23.401,25.339653217759917
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,tweedie_no_week_lags,14288,40.335,-2.185,21.26,24.79201732019319
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,lgbm_selected,14288,41.226,-5.576,23.401,25.339653217759917
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,tweedie_full,10571,121.744,8.216,56.764,4.6312559032143135
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,tweedie_no_sku,10571,139.743,33.464,53.139,5.315952647925349
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,tweedie_no_calendar,10571,118.494,0.034,59.23,4.507596006076341
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,tweedie_no_week_lags,10571,122.0,8.908,56.546,4.640967484195499
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,lgbm_selected,10571,118.494,0.034,59.23,4.507596006076341
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,regular,tweedie_full,3717,36.237,-2.602,19.42,81.69683487154947
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,regular,tweedie_no_sku,3717,39.256,-2.758,21.007,88.50456775707042
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,regular,tweedie_no_calendar,3717,37.518,-5.845,21.681,84.58519445658352
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,regular,tweedie_no_week_lags,3717,36.416,-2.718,19.567,82.10080069827603
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,regular,lgbm_selected,3717,37.518,-5.845,21.681,84.58519445658352
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,tweedie_full,3037,91.044,-19.9,55.472,141.35735678232797
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,tweedie_no_sku,3037,92.527,-22.343,57.435,143.65899834382358
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,tweedie_no_calendar,3037,97.172,-16.851,57.011,150.87099407440397
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,tweedie_no_week_lags,3037,87.563,-30.32,58.942,135.95146336298174
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,lgbm_selected,3037,87.563,-30.32,58.942,135.95146336298174
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,tweedie_full,1314,90.237,-19.251,54.744,317.91990383498046
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,tweedie_no_sku,1314,91.44,-22.136,56.788,322.15761859238773
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,tweedie_no_calendar,1314,95.502,-17.323,56.413,336.46940212102317
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,tweedie_no_week_lags,1314,86.808,-29.788,58.298,305.83758354926783
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,lgbm_selected,1314,86.808,-29.788,58.298,305.83758354926783
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,tweedie_full,1723,134.57,-54.89,94.73,6.7066389487908555
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,tweedie_no_sku,1723,151.127,-33.482,92.305,7.531785919787339
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,tweedie_no_calendar,1723,187.195,8.601,89.297,9.329317827591936
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,tweedie_no_week_lags,1723,128.264,-59.004,93.634,6.3923444281120965
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,lgbm_selected,1723,128.264,-59.004,93.634,6.3923444281120965
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,tweedie_full,4406,73.505,-8.841,41.173,82.37384285270093
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,tweedie_no_sku,4406,75.862,-1.025,38.443,85.0146562246697
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,tweedie_no_calendar,4406,81.135,13.354,33.89,90.92461602175064
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,tweedie_no_week_lags,4406,73.844,-9.079,41.461,82.75326921605618
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,lgbm_selected,4406,73.844,-9.079,41.461,82.75326921605618
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,tweedie_full,2850,120.761,-59.568,90.164,8.679108264295015
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,tweedie_no_sku,2850,129.8,-43.65,86.725,9.32871831409949
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,tweedie_no_calendar,2850,136.066,-38.045,87.055,9.779066052080102
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,tweedie_no_week_lags,2850,120.975,-55.383,88.179,8.694485250186935
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,lgbm_selected,2850,120.975,-55.383,88.179,8.694485250186935
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,regular,tweedie_full,1556,71.46,-6.646,39.053,217.3545585191261
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,regular,tweedie_no_sku,1556,73.527,0.82,36.354,223.64249879865866
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,regular,tweedie_no_calendar,1556,78.758,15.579,31.59,239.55239070912884
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,regular,tweedie_no_week_lags,1556,71.804,-7.075,39.439,218.400784834776
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,regular,lgbm_selected,1556,71.804,-7.075,39.439,218.400784834776
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,tweedie_full,3037,67.012,-6.839,36.926,450.0602910513744
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,tweedie_no_sku,3037,73.245,-1.813,37.529,491.9238206131179
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,tweedie_no_calendar,3037,67.5,-5.994,36.747,453.33948070636575
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,tweedie_no_week_lags,3037,68.299,-3.863,36.081,458.70078622937785
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,lgbm_selected,3037,67.012,-6.839,36.926,450.0602910513744
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,tweedie_full,1314,65.998,-5.823,35.91,994.9067307435993
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,tweedie_no_sku,1314,72.199,-1.046,36.622,1088.3842496034083
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,tweedie_no_calendar,1314,66.541,-5.116,35.828,1003.0964807447731
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,tweedie_no_week_lags,1314,67.344,-2.945,35.144,1015.1991114645099
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,lgbm_selected,1314,65.998,-5.823,35.91,994.9067307435993
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,intermittent,tweedie_full,1723,101.164,-41.048,71.106,34.54768411255555
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,intermittent,tweedie_no_sku,1723,108.489,-27.63,68.059,37.049181209029484
20260923T095929639835Z-lightgbm-ablation-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,intermittent,tweedie_no_calendar,1723,99.8,-35.54,67.67,34.081965877305926
